_XO______|2,1|-0,715633442340907
_XO______|0,0|0,218630625
XX____O_O|0,2|0,99837158640209
XX____O_O|1,0|0,043605
XX____O_O|1,1|0,0855
XX____O_O|1,2|-0,3
_X____O__|0,0|0,877064310208293
_X____O__|1,2|-0,016261932569625
_X____O__|1,1|0,10255725
_X____O__|2,2|0,086851336513228
_X____O__|0,2|0,066746237625
_X____O__|2,1|-0,130272075
XOOOOXX_X|2,1|0,94235199
XOO_OX__X|2,0|-0,73937145
XOO_OX__X|1,0|-0,7599
XOO_OX__X|2,1|-0,3
X_O_OX___|2,2|0,0795598875
X_O_OX___|0,1|-0,0924701250109602
X_O_OX___|2,0|0,451249999999999
X_O_OX___|2,1|0,0745357719825
____OX___|0,0|0,256259694203777
____OX___|0,1|0,139375107232332
____OX___|2,0|-0,0984030569888062
____OX___|1,0|-0,01227104892
____OX___|0,2|0,0251903515790108
____OX___|2,1|0,0279131346184933
____OX___|2,2|0,279392287396845
O___OX__X|0,2|0,7599
O___OX__X|1,0|0,020712375
O____X___|2,2|0,135343436421013
O____X___|2,0|0,095598576
O____X___|0,2|0,0738484078375125
O____X___|1,0|-0,0411943275
O____X___|1,1|0,0702117636114734
O____X___|0,1|0,425573021596348
O____X___|2,1|-0,058482
_XOXO_X_O|2,1|-0,3
_XO___X_O|1,0|-0,35985
_XO___X_O|0,0|0,227428892674006
_XO___X_O|1,2|0,09519001425
_X__OX__O|1,0|-0,51
_X__OX__O|2,0|-0,160664184832651
_X__OX__O|2,1|-0,28294275
_X__OX__O|0,2|-0,3
_X__OX__O|0,0|0,443593202898389
OXOXX_XOO|1,2|0,657
O_OXX_XO_|0,1|0,0855
O_OXX_XO_|1,2|0,657
O__X__XO_|1,1|0,350944326
O__X__XO_|0,1|0,0689751160527069
O__X__XO_|2,2|0,058434483375
O__X__XO_|0,2|-0,0855
O__X__XO_|1,2|-0,0855
O_____X__|1,0|0,158281987699561
O_____X__|2,2|0,637814613287011
O_____X__|0,1|0,0458596642142972
O_____X__|0,2|0,14535
O_____X__|1,2|0,144791685
O_____X__|1,1|0,195337176797476
O_____X__|2,1|0,111359475
XOX__OXO_|1,0|0,9176457
XO___OX__|0,2|0,3213790245
X____O___|2,0|0,481998025229572
X____O___|0,1|0,15688127926963
X____O___|0,2|0,902499999993459
X____O___|2,2|0,289748430498794
X____O___|2,1|0,216204636998783
X____O___|1,0|0,283315722073559
X____O___|1,1|0,465612645633517
__O___OXX|0,1|-0,3
__O___OXX|1,1|0,84265940538
______O_X|2,1|-0,0654458597127843
______O_X|0,0|0,115941702315839
______O_X|1,0|0,0158687251875
______O_X|0,1|0,0880555143187075
______O_X|0,2|0,0605138037575062
______O_X|1,2|0,25162534057725
XOOX_____|2,0|0,882351
XOOX_____|2,1|0,0243675
XOOX_____|1,1|0,2764215
XO_______|1,0|0,409908325589268
XO_______|1,2|0,271925953097253
XO_______|0,2|0,70882439378973
XO_______|2,2|0,424121246988642
XO_______|2,1|0,350942753138584
XO_______|2,0|0,600880414458054
XO_______|1,1|0,902499999999544
OXOXOOXX_|2,2|0,7599
OXO_O_XX_|1,0|0,247095
OXO_O_XX_|2,2|0,657
O___O_XX_|0,1|0,087479325
O___O_XX_|2,2|0,657
O______X_|2,0|0,02922881625
O______X_|1,2|0,17724810752721
O______X_|1,1|-0,00856851573734325
O______X_|1,0|0,060912658125
O______X_|0,2|0,0173538211831481
O______X_|2,2|0,0469942102388925
O______X_|0,1|-0,04142475
XOXX___OO|2,0|0,51
XOXX___OO|1,2|-0,3
__XX___OO|0,0|0,14535
__XX___OO|2,0|0,0855
__X_____O|1,0|0,0600583365878769
__X_____O|1,2|-0,0243675
__X_____O|1,1|0,333750552285875
__X_____O|0,1|0,0069447375
__X_____O|0,0|0,780121751700802
__X_____O|2,1|0,0293096858853594
OX_OOXXOX|0,2|0,83193
OX_OO_X_X|1,2|0,2764215
OX_O____X|2,0|0,147458618953178
OX_O____X|1,2|-0,0855
OO_X_XXO_|1,1|0,51
OO_X_XXO_|2,2|-0,3
_O___XXO_|1,0|0,0855
_O___XXO_|0,0|0,2764215
_O___XXO_|1,1|0,0855
______XO_|1,2|0,382058627676134
______XO_|2,2|0,04917854941875
______XO_|1,0|0,180692147304
______XO_|0,1|0,160189253894939
______XO_|0,0|0,857847387552732
______XO_|1,1|0,10127475
_OO_X___X|0,0|0,51
__O_____X|1,1|0,0779737703883919
__O_____X|2,0|0,10519232571502
__O_____X|1,2|0,0779066002482596
__O_____X|1,0|0,240012801829936
__O_____X|0,0|0,071882092797525
__O_____X|2,1|0,56282678712108
O_OXX_X_O|2,1|-0,3
O_OXX_X_O|1,2|0,882351
O_OX__X__|1,1|-0,0855
O_OX__X__|0,1|-0,0462087290564744
XOO_XXOXO|1,0|0,9176457
X_O_XXO_O|2,1|0,0855
X_O_XXO_O|0,1|0,284535902124596
X____XO_O|1,1|-0,2418424532625
X____XO_O|0,1|-0,0855
X____XO_O|0,2|0,157854657672491
X____XO_O|2,1|0,359692438254014
_____X__O|0,0|0,327358820743636
_____X__O|1,0|-0,04142475
_____X__O|2,0|0,0686721670794125
_____X__O|1,1|0,0513295511198181
_____X__O|0,2|0,0390742669200375
_____X__O|0,1|0,058482
_O_XX_OXO|1,2|0,3
___XX_O_O|2,1|0,0855
____X_O__|1,0|0,143289588509973
____X_O__|2,2|0,250787115485326
____X_O__|0,0|0,4286875
____X_O__|1,2|0,0977442016228871
____X_O__|2,1|0,396526936259676
____X_O__|0,2|0,130101139595235
____X_O__|0,1|0,0243675
XOOOXX_XO|2,0|0,5
__OOXX_XO|0,0|0,04275
___O_X_XO|1,1|0,01218375
___O_X_XO|0,0|0,020712375
___O___X_|1,2|0,0666437999778835
___O___X_|1,1|0,08584893811125
___O___X_|2,2|0,0617228775
___O___X_|0,2|0,049688987625
___O___X_|0,1|0,0842175
___O___X_|0,0|0,208644564616134
___O___X_|2,0|0,0346288924913792
___O_XO_X|0,2|0,3
___O____X|1,2|0,0912155988342825
___O____X|2,1|0,04142475
___O____X|1,1|0,5322672677313
___O____X|0,0|0,144186206657702
___O____X|0,1|0,0243675
___O____X|0,2|0,2949918584625
___O____X|2,0|0,0243675
__OXOXX_O|0,1|-0,3
__OXOXX_O|0,0|0,3
___XO_X_O|1,2|-0,0855
___XO_X_O|0,0|0,3
___XO____|2,0|0,102202229094763
___XO____|0,0|0,381135632318612
___XO____|2,2|0,0945539508404991
___XO____|1,2|-0,053378398125
___XO____|0,1|-0,04142475
___XO____|0,2|0,00274586140408725
___XO____|2,1|-0,0243675
XX_XOOOXO|0,2|0,3
X__XO_OXO|0,1|0,0855
X__XO_OXO|0,2|0,360950926190153
X_____OXO|1,0|0,0243675
X_____OXO|1,2|0,282793477984461
X_____OXO|0,1|0,14535
X_____OXO|1,1|0,0976620999449028
X_____OXO|0,2|0,098828836596566
X_____O__|2,1|0,198415127482039
X_____O__|0,2|0,450390744790754
X_____O__|0,1|0,902499999999789
X_____O__|2,2|0,820750682377009
X_____O__|1,0|0,213392232833192
X_____O__|1,1|0,373966665912537
X_____O__|1,2|0,164574922830981
__XOO_OXX|1,2|0,3
___O__OXX|0,2|0,0855
___O__OXX|1,1|0,0243675
___O__OXX|0,0|0,070422075
_X_XXOO_O|0,0|-0,3
_X_X_O__O|1,1|-0,551895
_X_X_O__O|0,0|-0,3
_X_X_O__O|0,2|0,29103849963
_X_X_O__O|2,0|-0,0855
___X____O|0,1|-0,00974700000000001
___X____O|2,1|0,02922881625
___X____O|2,0|0,377965537552353
___X____O|1,1|0,0069447375
___X____O|0,2|0,138899807447504
___X____O|0,0|0,0548515113571433
_____OXXO|1,1|-0,51
_____OXXO|0,0|-0,28294275
_____OXXO|0,1|-0,3
_____OXXO|0,2|-0,903904498609285
_______XO|2,0|0,137754910779336
_______XO|1,2|-0,00601104180375
_______XO|1,0|-0,09918597751875
_______XO|0,0|0,150237737639495
_______XO|0,1|0,0243675
_______XO|0,2|-0,00595216486749376
_______XO|1,1|0,428657088489777
XX_OOXOOX|0,2|0,882351
XX_OO_O_X|1,2|0,0855
XX_OO_O_X|2,1|-0,3
_X_OO___X|0,0|-0,229227764025
_X_OO___X|0,2|-0,657
_X_OO___X|1,2|-0,0855
_X_OO___X|2,0|-0,24485391075
____O___X|0,1|-0,000764112175007662
____O___X|1,2|0,016587
____O___X|0,2|0,0876982411037632
____O___X|1,0|-0,0310647558241942
____O___X|2,0|0,425593166623242
____O___X|2,1|0,168665681855405
O__XO_X__|0,2|-0,3
O__XO_X__|0,1|0,0695871410560949
O__XO_X__|2,2|0,26118693690646
____O_X__|1,0|0,0927308918850917
____O_X__|2,2|0,158154215665371
____O_X__|1,2|0,206379428242332
____O_X__|0,0|0,428594005118931
____O_X__|2,1|0,239987892508623
____O_X__|0,2|0,23005775154216
____O_X__|0,1|0,21704163068401
OOXXO__X_|2,0|-0,51
OOXXO__X_|1,2|0,187245
_OXXO____|2,1|-0,0855
_OXXO____|0,0|-0,2461050600375
_OXXO____|1,2|-0,06844275
__X_O____|1,0|0,192295790053128
__X_O____|0,0|0,428687499980061
__X_O____|0,1|0,408411061792572
__X_O____|2,2|0,162456808709043
__X_O____|2,0|0,375533425866239
__X_O____|1,2|0,378718112240916
__X_O____|2,1|0,0869091049703812
X__O__O_X|1,1|0,657
OXXO_X__O|1,1|-0,3
OXXO_X__O|2,0|-0,3
OXXO_X__O|2,1|-0,3
__XO_X__O|0,1|-0,0855
__XO_X__O|0,0|0,344515381904261
__XO_X__O|2,0|0,102871367083275
XOX___XOO|1,1|0,51
XOX___XOO|1,2|-0,14839995
XOX____O_|2,0|-0,07717845
XOX____O_|1,2|-0,138055865025
XOX____O_|1,0|-0,3
XOX____O_|1,1|0,95
_OX______|0,0|0,0889065051075
_OX______|2,0|0,079043166599531
_OX______|2,2|0,780602680679999
_OX______|1,0|0,07342372456875
_OX______|2,1|0,132514933577262
_OX______|1,2|0,16138838925
XOOX_XOXO|1,1|0,882351
XO_X__OXO|1,2|0,464029445063589
XO_X__OXO|0,2|0,134285158575
XO_X__OXO|1,1|0,2603748732525
___X__OXO|0,0|0,0243675
_XX_OO___|0,0|0,51
_X___O___|0,2|0,428539015725914
_X___O___|2,1|0,013761344593125
_X___O___|2,2|0,0243675
_X___O___|1,1|0,185674677130979
_X___O___|1,0|0,0627160612749809
_X___O___|2,0|0,0392722243073561
XOXXXOOO_|2,2|0,986158712799
_OXXXOO__|0,0|0,280995810908793
_OXXXOO__|2,2|0,142490635988363
__XX_OO__|1,1|0,0243675
__XX_OO__|2,1|0,06626521099125
__X___O__|1,0|0,0190055913240514
__X___O__|0,1|0,0437809850506465
__X___O__|2,1|0,0671671363104195
__X___O__|1,1|0,114303578224587
__X___O__|2,2|0,122976904886414
__X___O__|0,0|0,426633783486052
__X___O__|1,2|0,0936293126554381
X_X_O_O__|0,1|0,94235199
X_X_O_O__|2,1|0,0394652973949987
X_X_O_O__|2,2|0,178245158553139
____OX_OX|0,0|-0,3
____OX_OX|0,1|0,33884505
_XXOO____|0,0|0,657
_XXOO____|2,2|-0,1245
_XXOO____|1,2|0,0617228775
X__OXO___|2,2|0,51
____XO___|0,0|0,725133370547345
____XO___|0,1|0,120401959660327
____XO___|2,0|0,21487992525
____XO___|0,2|0,04142475
____XO___|2,2|0,0830482112436245
____XO___|2,1|-0,0120839524505145
____XO___|1,0|0,0528002174154279
XOOXOX___|2,0|0,7599
XOOXOX___|2,2|-0,3
X_OXO____|1,2|0,0855
X_OXO____|2,2|-0,3
X_OXO____|2,0|0,9717524751
X_O______|1,0|0,902499999998945
X_O______|2,1|0,103371469142356
X_O______|2,0|0,624697230902046
X_O______|1,2|0,365772985857479
X_O______|1,1|0,412349971527671
X_O______|0,1|0,197304875607852
X_O______|2,2|0,687202084194462
_XXO_OOX_|2,2|-0,3
_XX__OO__|2,1|-0,0855
_XX__OO__|0,0|0,51
_XX__OO__|1,0|0,0617228775
XOO_OXXXO|1,0|0,83193
XO__OX_XO|2,0|0,2052
XO__OX_XO|0,2|0,04275
XO__OX_XO|1,0|0,14535
X___OX__O|2,1|0,010572075
X___OX__O|0,1|-0,0855
X___OX__O|0,2|0,451231820752071
X___OX__O|2,0|0,1080395249625
OXO_X____|2,1|0,7599
XOXXOOOX_|2,2|0,5
XOX_OO_X_|1,0|0,474999994558294
XOX_OO_X_|2,0|-0,3
XOX_OO_X_|2,2|-0,51
XOX__O___|2,1|0,378119623621656
XOX__O___|2,0|0,94999999999887
XOX__O___|1,0|0,326930748837624
XOX__O___|1,1|0,413310163203401
XOX__O___|2,2|-0,291430396977082
XOOO__XX_|2,2|0,657
XOOO__XX_|1,2|0,2165715
XOOO__XX_|1,1|0,142490635988363
X_OO__X__|2,1|0,420878668692296
X_OO__X__|1,2|0,312172126310309
X_OO__X__|2,2|0,935323003429026
X_OO__X__|0,1|0,2301375
X_OO__X__|1,1|0,226603185400068
__O___X__|0,0|0,843905229642576
__O___X__|1,1|0,0952640327813246
__O___X__|0,1|0,111872287452741
__O___X__|1,2|0,115217551687127
__O___X__|1,0|-0,0295759678733836
__O___X__|2,2|0,16941580253122
__O___X__|2,1|-0,0850191517856968
O_____OXX|1,1|-0,3
O_____OXX|1,0|-0,255238280588418
O_______X|2,1|-0,100896138492983
O_______X|0,2|0,0225441857395181
O_______X|2,0|0,3552229760805
O_______X|0,1|0,13627864291576
O_______X|1,1|0,280949084596173
O_______X|1,0|0,101070075279834
O_______X|1,2|0,025515128272365
OXXOO___X|2,0|-0,06465
OXXOO___X|1,2|0,7599
O_XO____X|0,1|-0,0855
O_XO____X|1,1|-0,3
O_XO____X|1,2|0,3
O_XO____X|2,0|0,04142475
XO_XO____|2,2|-0,345255
XO_XO____|2,1|0,28899
XO_XO____|2,0|0,9176457
XO_XO____|1,2|-0,0855
XO_XO____|0,2|0,0855
X___O____|1,0|0,428687499999996
X___O____|2,0|0,428563858369603
X___O____|1,2|0,428684559199179
X___O____|0,1|0,4286875
X___O____|2,1|0,428278168518837
X___O____|0,2|0,428687499996969
X___O____|2,2|0,4286875
OO_XXO__X|2,0|-0,3
OO_XXO__X|0,2|0,312072686500129
OO_X____X|1,1|-0,0855
OO_X____X|0,2|0,22004898840454
OO_X____X|1,2|-0,3
O__X_____|2,2|-0,01285781596875
O__X_____|1,1|0,376777961924511
O__X_____|0,1|0,0974669059996299
O__X_____|0,2|0,0409905099304762
O__X_____|1,2|-0,036889723125
O__X_____|2,0|-0,0108765534973217
O__X_____|2,1|-0,001675466656875
O_O_OXX_X|2,1|0,83193
O_O_OXX_X|1,0|-0,3
O_O___X_X|1,2|0,14535
O_O___X_X|1,0|-0,3
O_O___X_X|0,1|0,03086143875
O_O___X_X|1,1|0,0855
XO_XOOOXX|0,2|0,37995
XO__O_OXX|1,0|-0,270075
XO__O_OXX|0,2|0,475
X___O_O_X|2,1|0,02214279
X___O_O_X|0,1|-0,51
X___O_O_X|0,2|0,947342160173487
X___O_O_X|1,0|-0,3
XXOOX_XOO|1,2|0,5
XXO_X__OO|2,0|-0,772284803767561
XXO_X__OO|1,2|-0,986158712799
XXO_X__OO|1,0|-0,83193
_X__X__OO|0,0|0,01218375
_X__X__OO|1,0|0,04142475
_X__X__OO|2,0|0,135345193517563
____X___O|0,1|0,0461329778908125
____X___O|2,1|0,445130166463816
____X___O|0,0|0,267159899345207
____X___O|2,0|-0,0250788812580787
____X___O|1,0|0,0760449974625
____X___O|0,2|0,0696285755583614
____X___O|1,2|0,0131987152992465
__X_OOOXX|0,1|-0,3
__X_OOOXX|1,0|0,433818789144762
__X_O_O_X|2,1|-0,0855
__X_O_O_X|0,0|0,0855
__X_O_O_X|1,0|0,0406124999997144
_XOO_O_XX|0,0|-0,3
_XOO___X_|2,2|-0,0855
_XOO___X_|2,0|0,04142475
_XOO___X_|1,2|0,0855
_X_O_____|2,1|0,0310157666710187
_X_O_____|0,2|0,094327166021175
_X_O_____|2,0|-0,06413868
_X_O_____|1,1|0,2278779280875
_X_O_____|1,2|0,0872259184311887
_X_O_____|0,0|0,89837707807452
_X_O_____|2,2|0,0587691973817059
X___X__OO|0,1|-0,3
X___X__OO|0,2|-0,198255
X___X__OO|1,0|-0,120174275607036
X___X__OO|1,2|0,343550639783995
X___X__OO|2,0|0,7074665865
X______O_|1,1|0,516257958029273
X______O_|0,1|0,433105238106903
X______O_|2,0|0,605707338088055
X______O_|1,0|0,137037093204037
X______O_|1,2|0,288859668913197
X______O_|0,2|0,902499999999984
X______O_|2,2|0,410086692242895
O_X_X___O|2,0|0,3
OOXX___OX|1,2|0,3
O_XX___O_|2,2|0,14902354661625
__X____O_|1,0|0,0379320882856312
__X____O_|0,1|0,039380481230625
__X____O_|1,2|0,00731025
__X____O_|2,2|0,2511538731
__X____O_|0,0|0,897592732106837
__X____O_|2,0|0,04142475
__X____O_|1,1|0,168671835
XXOOOXXO_|2,2|0,5
X__OOXXO_|0,1|0,4500816476775
___OOXX__|0,0|0,01218375
___OOXX__|0,1|-0,06844275
___OOXX__|2,2|0,053364825
XOXO_XOXO|1,1|0,499430055240731
XO_O_X_XO|0,2|0,460778914552672
XO_O_X_XO|1,1|0,474999999989183
XO_O_X_XO|2,0|0,289558054693064
_O___X_XO|0,0|0,067010625
_O___X_XO|1,0|0,162781849130734
XX__O_OOX|1,2|0,14535
XX____OO_|2,2|0,04142475
XX____OO_|1,2|-0,337395
XX____OO_|1,0|-0,35985
XX____OO_|0,2|0,999954001346345
XX____OO_|1,1|-0,24015
_X_____O_|0,0|0,456993405304143
_X_____O_|2,0|0,0860215049816998
_X_____O_|1,0|0,00204629745003514
_X_____O_|1,1|0,0518918482657631
_X_____O_|2,2|0,116387353225013
_X_____O_|0,2|0,05200427782125
XO_OOXXXO|0,2|0,5
XO__OXX_O|2,1|0,04275
XO___X__O|2,0|0,113809063665221
XO___X__O|1,0|0,534278689919975
XO___X__O|0,2|0,170899001476037
XO___X__O|1,1|0,131996567772689
XOO_O_XX_|2,2|0,7599
XOO_O_XX_|1,0|0,51
_O__O_XX_|0,0|0,219900189135712
____O__X_|2,0|0,428673162086251
____O__X_|1,0|0,123683129232572
____O__X_|0,0|0,317653838503249
____O__X_|0,1|-0,053364825
____O__X_|1,2|0,152519400922671
____O__X_|2,2|0,227491491500729
____O__X_|0,2|0,00731025
___XXOXOO|0,0|0,3
___X_OXO_|1,1|0,0855
_____OX__|1,0|0,4286875
_____OX__|0,2|0,36268873775191
_____OX__|0,0|0,525400298498405
_____OX__|1,1|0,35694926583975
_____OX__|2,1|-0,254424573018526
_____OX__|0,1|0,169347608225016
_____OX__|2,2|0,307407829031775
_OOXX_X_O|0,0|0,51
__O_X_X_O|1,0|-0,24015
__O_X_X_O|0,0|-0,02565
__O_X_X_O|0,1|-0,0855
__O_X_X_O|1,2|0,235705684026725
_XXOX__OO|0,0|0,3
_XXO___O_|1,1|0,0855
O___O_X_X|2,1|0,7599
_OO_OXX_X|1,0|-0,3
_OO_OXX_X|0,0|-0,3
_OO_OXX_X|2,1|0,3
_O__O_X_X|1,2|-0,0855
_O__O_X_X|0,0|0,10127475
_O__O_X_X|0,2|-0,0855
_O__O_X_X|1,0|0,053364825
_OXOXXOXO|0,0|0,471175995
_OXO_XOX_|1,1|0,1654425
_OX___OX_|1,2|0,0522682875
_OX___OX_|2,2|0,0243675
X___OOX__|2,1|-0,06465
X___OOX__|0,1|-0,24015
X___OOX__|2,2|-0,0855
X___OOX__|0,2|-0,24015
X___OOX__|1,0|0,51
XOO__X___|2,2|-0,06844275
XOO__X___|2,0|0,1077774525
XOO__X___|1,0|0,4188645
XOO__X___|2,1|0,06757351425
XOO__X___|1,1|0,4516406343
_O___X___|0,0|0,331277131027383
_O___X___|0,2|0,021887625616875
_O___X___|2,1|-0,00588344630889082
_O___X___|1,0|0,200086311322648
_O___X___|2,2|-0,0222539541075
_O___X___|1,1|0,106070033889797
_O___X___|2,0|0,0362007163186583
X_OX_X_OO|0,1|-0,3
X_OX____O|1,2|-0,0855
X_OX____O|2,0|0,882351
OXOXO_XOX|1,2|0,496608884635755
O__XO_XOX|0,1|0,401405090662855
O__XO___X|2,0|-0,076971375
O__XO___X|0,1|0,0346473463404982
OXX_X_O_O|1,2|-0,3
OXX_X_O_O|2,1|0,3
OX__X___O|0,2|0,0855
OX__X___O|2,0|0,14535
OX__X___O|2,1|0,3
OX__X___O|1,0|0,0855
OXX_OOXOX|1,0|0,415965
OXX__O_OX|2,0|0,115425
OX___O__X|0,2|-0,03649452075
___OXOXOX|0,0|0,3
___O__XOX|1,1|0,0855
___O__XOX|0,0|0,04142475
___O__XOX|1,2|0,0622145917460425
___O__XOX|0,2|0,0855
___O__X__|2,2|0,04142475
___O__X__|0,2|0,175778468676653
___O__X__|0,1|0,173210874951521
___O__X__|1,1|0,303636989767747
___O__X__|0,0|0,1107795285
___O__X__|2,1|0,0427122380664143
XOXX__OO_|1,1|-0,657
XOXX__OO_|2,2|-0,67917495
XOXX__OO_|1,2|-0,51
XO_X___O_|0,2|0,043605
XO_X___O_|2,0|0,959646393
OXXXXOOO_|2,2|0,499999923566497
OXXX__OO_|1,1|0,04275
OXXX__OO_|2,2|0,04275
O_XX__O__|0,1|0,01218375
O_XX__O__|1,2|0,2052
XOOXO__X_|2,0|0,7599
XOOXO__X_|2,2|-0,3
XOOXO__X_|1,2|-0,3
OOX___XXO|1,1|0,3
OOX___X__|2,1|0,0855
OOX___X__|1,1|0,51
_O____X__|0,2|0,184448717763768
_O____X__|1,2|0,04007390108625
_O____X__|2,2|0,15922995885
_O____X__|1,1|0,732644826565284
_O____X__|1,0|-0,07575642
_O____X__|2,1|0,0385602760919633
_O____X__|0,0|0,1107795285
OXXO_OX__|1,1|0,657
__XO_OX__|0,1|0,2052
__XO_OX__|2,1|-0,0855
XXO__XOO_|2,2|-0,3
XXO__XOO_|1,0|-0,657
_XOOOXXOX|0,0|0,471175995
___OOXXOX|0,1|0,320424075
___OOXXOX|0,0|-0,3
___OOXXOX|0,2|0,3
____O_XOX|1,2|0,441683426501183
____O_XOX|0,2|0,10417768875
____O_XOX|1,0|0,11014772625
____O_XOX|0,0|-0,0855
____O_XOX|0,1|0,450005845057361
XXOXOO___|2,1|-0,51
XXOXOO___|2,0|0,83193
_XOXO____|0,0|-0,0855
_XOXO____|2,2|-0,0855
_XOXO____|1,2|-0,3
_X__O____|1,0|0,0542448004221032
_X__O____|2,2|0,059813406401497
_X__O____|2,0|0,0792136591011005
_X__O____|0,2|0,428514406525372
_X__O____|1,2|0,26152516617091
_X__O____|2,1|0,00504163575
_X__O____|0,0|0,2305707
O_XO_OX_X|2,1|0,3
___O_OX_X|0,2|-0,02565
___O_OX_X|0,0|-0,3
___O_OX_X|2,1|0,3
_____O__X|2,0|0,298198294935837
_____O__X|2,1|-0,011154223125
_____O__X|0,1|0,017086843110375
_____O__X|0,2|0,102404046059996
_____O__X|1,0|0,0227168564859145
_____O__X|0,0|0,116265600377563
OO_X__OXX|1,2|-0,3
OO_X__OXX|0,2|0,365087521347975
O__X__OX_|2,2|-0,0855
O__X__OX_|0,2|0,01218375
______OX_|1,0|-0,0243675
______OX_|0,1|-0,0243675
______OX_|1,2|0,0725759719944188
______OX_|1,1|0,427347528394176
______OX_|0,2|0,0623427868091972
______OX_|0,0|0,187379954973566
______OX_|2,2|0,131654203233355
OX_XO__OX|2,0|0,072675
OX_XO__OX|0,2|0,04275
OX_XO__OX|1,2|0,208720035
OX__O___X|1,0|0,058434483375
OX__O___X|0,2|0,132839650980176
XO_XXOO__|0,2|0,14535
XO_XXOO__|2,2|0,3
_O_XXO___|0,0|0,04142475
_O_XXO___|2,2|0,157169056305074
_O_XXO___|0,2|0,080083806109006
_O_XXO___|2,1|0,073068060193875
___X_O___|1,1|0,104753603219752
___X_O___|2,0|0,42868737727065
___X_O___|0,1|0,137004500228174
___X_O___|0,0|0,07651737
___X_O___|2,1|0,02052961875
___X_O___|0,2|0,0703265853080631
___X_O___|2,2|0,0818841693961891
XO__O_X__|1,0|0,3
XO__O_X__|0,2|-0,180759
XO__O_X__|2,2|0,187245
XO__O_X__|2,1|0,187245
XXOOO_XXO|1,2|0,499999777161798
XXO_O_X_O|2,1|-0,277279183672971
XXO_O_X_O|1,0|0,999999847132994
XXO_O_X_O|1,2|0,24225
X___O_X_O|0,1|0,094028625
X___O_X_O|1,0|0,94235199
X___O_X_O|0,2|0,0855
OXO__XOX_|1,1|0,3
OX____OX_|1,2|-0,24015
___X_OX_O|0,0|0,3
OOXXOOX_X|2,1|0,7599
OOXXO___X|2,0|-0,24015
_O_X_____|2,2|0,0949573539774054
_O_X_____|2,1|-0,0855
_O_X_____|0,0|0,428675850792132
_O_X_____|1,2|0,14228426925
_O_X_____|1,1|0,0980970664928118
_O_X_____|2,0|-0,07575642
_O_X_____|0,2|0,0115745625
OX_O_X___|0,2|-0,3
OX_O_X___|1,1|-0,3
OX_O_X___|2,0|0,158319789975
OX_OX____|2,1|0,657
___OX____|0,1|0,660492458716411
___OX____|0,2|-0,032079578625
___OX____|0,0|0,206934949196685
___OX____|2,2|0,2442771051075
___OX____|2,0|0,180886531725
___OX____|2,1|0,1603137825
___OX____|1,2|0,0243675
OXXX_O_O_|1,1|0,072675
OXXX_O_O_|2,2|0,205218059391225
